Unique_ID,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,unit_faculty,demographic_sex
628,20,25.89,6.7,99,96.76,6.67,30,90,50,20,15,15,0,0,0,0,5,5,10,10,5,10,0,15,10,10,0,0,0,5,5,0,0,0,0,0,0,0,0,0,10,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,10,20,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,20,15,5,0,0,0,0,0,0,0,0,0,Faculty of Information Technology,M
46,16,99,99,95.6,25.77,8,31.25,81.25,37.5,6.25,0,0,0,0,0,0,6.25,12.5,12.5,0,6.25,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,31.25,0,6.25,0,6.25,12.5,12.5,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,6.25,0,18.75,6.25,12.5,0,6.25,6.25,0,0,0,0,6.25,0,0,0,0,0,18.75,0,6.25,0,0,12.5,0,0,0,0,0,0,Faculty of Information Technology,M
2643,178,95.87,61.07,5.2,35.59,89,10.11,54.49,33.71,3.37,1.69,0,1.69,0,0,0,1.69,10.11,9.55,3.93,2.81,5.06,1.12,7.3,5.06,5.06,0.56,34.83,0,1.69,1.12,0.56,0,0,0,2.25,0,0,0,0,10.67,0,2.81,2.25,5.06,0.56,0,0,0,0,0,0,0,0,0,0,7.3,1.69,3.93,2.25,1.12,0.56,0,4.49,2.25,13.48,1.69,3.93,6.74,0.56,0,0,0,0,0,0.56,0,0.56,0,0,0,42.7,0.56,24.72,0.56,0,0,0,0.56,0,0,3.37,12.92,Faculty of Information Technology,M
3732,85,97.21,72.17,4.15,25.77,85,16.47,42.35,12.94,1.18,0,0,0,0,0,0,1.18,3.53,5.88,2.35,0,0,0,3.53,1.18,0,0,15.29,0,0,0,0,0,0,0,5.88,0,1.18,0,0,5.88,1.18,3.53,0,1.18,0,0,3.53,3.53,0,0,0,0,0,0,0,5.88,0,0,4.71,1.18,0,0,2.35,1.18,9.41,0,3.53,5.88,0,0,0,0,0,0,9.41,0,9.41,0,0,0,69.41,7.06,2.35,11.76,0,0,0,1.18,2.35,0,4.71,40,Faculty of Information Technology,M
2092,102,78.71,27.83,3.12,25.77,11.33,5.88,48.04,39.22,4.9,0.98,0,0,0,0,0.98,3.92,2.94,12.75,8.82,3.92,4.9,2.94,9.8,5.88,5.88,0,24.51,1.96,0,0,0,0,0,0,0.98,0,0,0,0,8.82,0,3.92,0.98,0,0,3.92,0,0,0,0,0,0,0,0,0,0.98,0,0,0.98,0,0,0,9.8,0,6.86,0.98,1.96,3.92,0,0,0,0,0,0,0.98,0,0,0.98,0,0,50,8.82,4.9,0,1.96,0,0,0,0,0.98,7.84,25.49,Faculty of Information Technology,M
3604,44,96.54,87.21,1,25.77,22,15.91,61.36,50,11.36,4.55,0,0,4.55,0,0,6.82,11.36,15.91,11.36,0,0,0,15.91,2.27,0,0,9.09,0,0,0,0,0,0,0,6.82,0,0,0,0,11.36,4.55,2.27,4.55,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,0,6.82,0,4.55,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,15.91,2.27,6.82,0,0,2.27,0,0,4.55,0,0,0,Faculty of Information Technology,M
2025,40,45.59,50,59.88,72.57,10,27.5,82.5,37.5,12.5,7.5,7.5,0,0,0,0,5,0,10,7.5,5,5,2.5,20,0,0,0,5,2.5,7.5,5,2.5,0,0,2.5,12.5,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,12.5,7.5,2.5,5,2.5,0,10,10,0,12.5,2.5,0,10,12.5,2.5,0,0,0,0,0,0,0,0,0,0,17.5,7.5,5,2.5,0,0,0,0,0,2.5,0,0,Faculty of Information Technology,M
1834,60,84.62,87.83,1,84.54,12,13.33,63.33,33.33,6.67,5,0,0,5,0,0,1.67,3.33,11.67,8.33,3.33,3.33,0,10,3.33,0,5,6.67,0,3.33,3.33,0,0,0,0,6.67,0,0,0,0,8.33,1.67,3.33,0,0,3.33,0,5,1.67,3.33,0,0,0,0,0,0,0,0,0,0,0,0,3.33,6.67,0,3.33,0,1.67,1.67,0,8.33,0,0,0,0,6.67,0,3.33,3.33,0,0,28.33,6.67,0,6.67,0,6.67,0,0,0,0,0,8.33,Faculty of Information Technology,M
1060,78,51.25,50,2.29,49.64,19.5,16.67,74.36,52.56,11.54,5.13,1.28,3.85,0,0,0,6.41,7.69,11.54,6.41,7.69,12.82,1.28,17.95,1.28,0,3.85,5.13,1.28,1.28,1.28,0,0,0,0,6.41,0,0,0,0,20.51,1.28,2.56,7.69,6.41,2.56,7.69,0,0,0,0,0,0,0,0,0,8.97,5.13,0,3.85,0,0,0,12.82,0,6.41,0,5.13,1.28,5.13,0,0,0,0,0,0,0,0,0,0,0,8.97,1.28,3.85,0,0,3.85,0,0,0,0,0,0,Faculty of Information Technology,M
2111,141,82.62,52.84,1.03,25.77,23.5,6.38,31.21,25.53,2.84,0.71,0,0,0,0,0.71,2.13,2.84,7.09,5.67,3.55,5.67,0,6.38,2.84,0.71,2.84,51.06,0.71,0,0,0,0,0,0,0.71,0,0,0,0,2.84,0.71,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,4.96,0,6.38,0,3.55,0.71,0,0,0,0,0,0,0,0,0,0,0,0,59.57,4.26,17.73,0,0,0,0,0,0,0,17.02,20.57,Faculty of Information Technology,F
2676,15,18.82,50,1,1,15,13.33,80,60,6.67,0,0,0,0,0,0,6.67,13.33,6.67,20,13.33,13.33,0,20,6.67,6.67,0,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,13.33,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,6.67,6.67,6.67,0,13.33,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,0,0,0,6.67,0,0,Faculty of Information Technology,M
2701,27,18.82,50,99,88.52,6.75,18.52,85.19,40.74,18.52,18.52,14.81,0,3.7,0,0,0,3.7,3.7,18.52,0,0,3.7,22.22,0,0,0,7.41,0,3.7,3.7,0,0,0,0,18.52,0,0,0,0,14.81,7.41,0,3.7,3.7,0,3.7,0,0,0,0,0,0,0,0,0,14.81,7.41,3.7,7.41,0,0,0,22.22,3.7,25.93,7.41,14.81,7.41,14.81,3.7,3.7,0,0,0,0,0,0,0,0,0,25.93,14.81,3.7,3.7,0,0,0,0,0,3.7,0,0,Faculty of Information Technology,M
2868,192,72.69,68.03,52.36,87.96,38.4,31.77,88.54,48.44,7.81,3.12,0.52,0,1.56,0,1.04,4.69,7.29,12.5,7.29,6.25,9.9,1.04,14.06,7.29,4.17,1.56,1.04,2.08,8.33,5.73,2.08,0,0.52,0,8.85,0,0.52,0,0,19.27,6.25,1.56,2.08,6.77,1.04,4.17,1.56,1.56,0,0,3.12,2.08,0.52,0,0.52,8.33,3.12,3.12,0.52,2.08,1.04,1.04,9.38,2.6,12.5,3.12,3.65,5.73,4.17,1.56,0,0.52,0,0,1.56,0,0,1.04,0.52,0,14.06,2.6,8.85,0,0,0,0,1.04,0,1.56,0,0,Faculty of Information Technology,F
2195,53,75.43,50,48.36,5.57,13.25,16.98,81.13,49.06,13.21,5.66,3.77,1.89,0,0,0,7.55,5.66,16.98,7.55,9.43,3.77,0,16.98,1.89,1.89,3.77,1.89,3.77,5.66,1.89,3.77,1.89,0,0,3.77,0,0,0,0,18.87,7.55,5.66,1.89,5.66,0,1.89,1.89,0,1.89,0,0,0,0,0,0,11.32,3.77,3.77,0,0,3.77,1.89,11.32,1.89,9.43,1.89,3.77,3.77,0,1.89,0,0,0,0,1.89,0,1.89,0,0,0,20.75,3.77,1.89,0,0,1.89,0,0,0,3.77,7.55,1.89,Faculty of Information Technology,M
